entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,auth_success,session_duration,command_sequence,device_fingerprint,label
user_0039,user,2024-02-20 12:14:00,13.5.47.211,DE-BER,/api/v1/logs,token,True,31.87,[],"{""os"": ""macOS 14"", ""mac"": ""a4:35:52:a8:d2:fd"", ""proto"": ""SSH""}",normal
svc_0089,service_account,2024-02-20 12:18:00,89.254.13.184,JP-TYO,/api/v1/export,token,True,4.09,[],"{""os"": ""Windows 11"", ""mac"": ""29:17:87:6b:d5:0f"", ""proto"": ""TLS1.3""}",normal
user_0072,user,2024-02-20 12:19:00,10.122.206.72,US-NY,/api/v1/orders,password,True,45.23,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:e6:4b:df:2e:71"", ""proto"": ""MQTT""}",normal
user_0030,user,2024-02-20 12:22:00,193.240.114.82,JP-TYO,/admin/config,token,True,25.12,"[""awk"", ""cat"", ""curl""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""ed:c2:ac:0e:fd:a6"", ""proto"": ""TLS1.2""}",normal
user_0030,user,2024-02-20 12:23:00,209.191.49.71,JP-TYO,/api/v1/inventory,token,True,18.58,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""ed:c2:ac:0e:fd:a6"", ""proto"": ""TLS1.2""}",normal
user_0036,user,2024-02-20 12:23:00,119.192.227.234,UK-LDN,/api/v1/orders,password,True,17.08,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""01:d1:e6:f0:95:10"", ""proto"": ""TLS1.2""}",normal
svc_0086,service_account,2024-02-20 12:24:00,10.200.43.181,US-CA,/admin/users,token,True,4.63,"[""awk"", ""grep"", ""cat""]","{""os"": ""Windows 11"", ""mac"": ""e6:ee:b0:41:5d:42"", ""proto"": ""TLS1.3""}",normal
user_0014,user,2024-02-20 12:27:00,168.161.37.144,JP-TYO,/api/v1/logs,password,True,13.7,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:90:6b:af:68:87"", ""proto"": ""MQTT""}",normal
user_0003,user,2024-02-20 12:28:00,143.92.46.119,IN-MUM,/api/v1/reports,token,True,15.35,[],"{""os"": ""macOS 14"", ""mac"": ""70:a6:1c:75:10:a1"", ""proto"": ""MQTT""}",normal
user_0065,user,2024-02-20 12:33:00,192.168.86.230,US-CA,/api/v1/payments,certificate,True,17.11,[],"{""os"": ""macOS 14"", ""mac"": ""4d:e1:22:f0:e2:9b"", ""proto"": ""SSH""}",normal
user_0073,user,2024-02-20 12:35:00,202.229.160.79,SG-SGP,/api/v1/users,password,True,21.04,[],"{""os"": ""macOS 14"", ""mac"": ""4a:46:13:92:f1:47"", ""proto"": ""MQTT""}",normal
user_0017,user,2024-02-20 12:38:00,219.116.60.213,SG-SGP,/api/v1/logs,password,True,5.54,[],"{""os"": ""CentOS 7"", ""mac"": ""71:66:eb:b3:9c:74"", ""proto"": ""TLS1.2""}",normal
user_0023,user,2024-02-20 12:39:00,137.179.24.239,AU-SYD,/admin/users,password,True,12.45,"[""curl"", ""grep""]","{""os"": ""macOS 14"", ""mac"": ""f8:7a:8c:e1:27:92"", ""proto"": ""TLS1.2""}",normal
user_0058,user,2024-02-20 12:39:00,2.16.119.58,BR-SAO,/api/v1/payments,certificate,False,14.87,[],"{""os"": ""Windows 11"", ""mac"": ""93:9f:b4:35:6c:4f"", ""proto"": ""MQTT""}",normal
user_0033,user,2024-02-20 12:40:00,191.163.25.180,UK-LDN,/admin/config,password,True,22.92,"[""ls"", ""awk"", ""grep"", ""sed""]","{""os"": ""macOS 14"", ""mac"": ""5b:9a:07:40:8c:17"", ""proto"": ""TLS1.3""}",normal
user_0039,user,2024-02-20 12:42:00,192.168.140.44,US-TX,/api/v1/logs,token,True,27.39,[],"{""os"": ""macOS 14"", ""mac"": ""a4:35:52:a8:d2:fd"", ""proto"": ""SSH""}",normal
user_0016,user,2024-02-20 12:45:00,35.102.198.138,SG-SGP,/admin/users,password,True,33.67,"[""grep"", ""ls"", ""awk"", ""sed""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""34:b5:d0:4f:79:53"", ""proto"": ""TLS1.2""}",normal
user_0052,user,2024-02-20 12:52:00,10.137.195.144,US-TX,/api/v1/users,token,True,8.57,[],"{""os"": ""CentOS 7"", ""mac"": ""78:b9:32:bc:b7:1f"", ""proto"": ""MQTT""}",normal
dev_0095,edge_device,2024-02-20 12:54:00,53.30.213.22,IN-MUM,/api/v1/payments,certificate,True,4.7,[],"{""os"": ""CentOS 7"", ""mac"": ""1a:63:b9:93:25:c5"", ""proto"": ""TLS1.3""}",normal
user_0031,user,2024-02-20 13:02:00,188.214.17.247,IN-MUM,/api/v1/users,password,True,16.71,[],"{""os"": ""CentOS 7"", ""mac"": ""fa:7b:f3:fb:e5:08"", ""proto"": ""TLS1.3""}",normal
user_0043,user,2024-02-20 13:07:00,205.166.144.100,JP-TYO,/api/v1/orders,token,True,31.58,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""d2:16:a2:f2:c3:c5"", ""proto"": ""TLS1.2""}",normal
dev_0102,edge_device,2024-02-20 13:12:00,26.185.93.186,DE-BER,/admin/users,certificate,True,3.82,"[""grep"", ""cat"", ""curl"", ""ls""]","{""os"": ""macOS 14"", ""mac"": ""98:73:98:93:6a:fa"", ""proto"": ""TLS1.3""}",normal
dev_0099,edge_device,2024-02-20 13:17:00,192.168.165.21,US-NY,/admin/config,certificate,True,3.68,"[""grep"", ""curl""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""1a:f5:57:c2:4b:7c"", ""proto"": ""MQTT""}",normal
dev_0105,edge_device,2024-02-20 13:17:00,171.174.128.12,BR-SAO,/admin/users,certificate,True,0.63,"[""ls"", ""grep"", ""awk"", ""curl""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""1a:33:d3:a9:f1:33"", ""proto"": ""MQTT""}",normal
dev_0119,edge_device,2024-02-20 13:20:00,191.164.80.187,UK-LDN,/api/v1/reports,certificate,True,1.33,[],"{""os"": ""macOS 14"", ""mac"": ""4f:8d:60:39:10:d6"", ""proto"": ""MQTT""}",normal
dev_0096,edge_device,2024-02-20 13:21:00,165.138.247.212,DE-BER,/api/v1/orders,certificate,True,3.07,[],"{""os"": ""Windows 11"", ""mac"": ""c9:bf:ad:bb:49:65"", ""proto"": ""TLS1.3""}",normal
user_0021,user,2024-02-20 13:26:00,10.25.181.13,US-CA,/api/v1/inventory,password,True,21.83,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""4b:0c:17:7d:f3:25"", ""proto"": ""MQTT""}",normal
svc_0089,service_account,2024-02-20 13:27:00,77.252.172.199,JP-TYO,/api/v1/export,token,True,5.64,[],"{""os"": ""Windows 11"", ""mac"": ""29:17:87:6b:d5:0f"", ""proto"": ""TLS1.3""}",normal
user_0008,user,2024-02-20 13:33:00,135.144.135.143,UK-LDN,/api/v1/users,certificate,True,5.65,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""03:24:1e:75:22:10"", ""proto"": ""SSH""}",normal
user_0030,user,2024-02-20 13:35:00,134.52.108.11,BR-SAO,/admin/config,token,True,24.65,"[""sed"", ""ls"", ""grep""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""ed:c2:ac:0e:fd:a6"", ""proto"": ""TLS1.2""}",normal
dev_0107,edge_device,2024-02-20 13:35:00,158.105.243.189,UK-LDN,/api/v1/orders,certificate,True,0.5,[],"{""os"": ""CentOS 7"", ""mac"": ""5a:12:cb:fd:5f:94"", ""proto"": ""MQTT""}",normal
user_0056,user,2024-02-20 13:37:00,172.29.234.23,US-CA,/api/v1/logs,certificate,True,21.52,[],"{""os"": ""macOS 14"", ""mac"": ""c3:96:e8:dc:32:3a"", ""proto"": ""TLS1.2""}",normal
user_0011,user,2024-02-20 13:46:00,172.26.134.119,US-NY,/api/v1/payments,certificate,True,8.33,[],"{""os"": ""CentOS 7"", ""mac"": ""4f:61:97:6f:1d:1f"", ""proto"": ""SSH""}",normal
user_0010,user,2024-02-20 13:48:00,193.158.72.12,UK-LDN,/api/v1/payments,password,True,16.01,[],"{""os"": ""Windows 11"", ""mac"": ""e2:32:19:07:2f:79"", ""proto"": ""TLS1.2""}",normal
user_0063,user,2024-02-20 13:48:00,208.32.169.27,AU-SYD,/api/v1/inventory,password,True,37.68,[],"{""os"": ""CentOS 7"", ""mac"": ""0a:a6:57:eb:b9:2d"", ""proto"": ""MQTT""}",normal
user_0018,user,2024-02-20 13:52:00,172.26.223.41,US-CA,/admin/users,certificate,True,16.93,"[""curl"", ""cat"", ""sed"", ""awk""]","{""os"": ""macOS 14"", ""mac"": ""13:37:de:b0:a0:df"", ""proto"": ""TLS1.3""}",normal
user_0002,user,2024-02-20 13:52:00,152.112.194.56,BR-SAO,/api/v1/orders,password,True,23.86,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""94:28:77:33:c2:8e"", ""proto"": ""MQTT""}",normal
user_0067,user,2024-02-20 14:05:00,207.68.217.61,AU-SYD,/api/v1/payments,password,True,28.83,[],"{""os"": ""CentOS 7"", ""mac"": ""e0:51:ba:be:90:c6"", ""proto"": ""MQTT""}",normal
user_0062,user,2024-02-20 14:06:00,4.20.11.91,DE-BER,/api/v1/users,certificate,True,54.8,[],"{""os"": ""CentOS 7"", ""mac"": ""59:42:c2:75:b5:24"", ""proto"": ""MQTT""}",normal
user_0003,user,2024-02-20 14:15:00,209.85.104.40,UK-LDN,/api/v1/logs,token,True,15.07,[],"{""os"": ""macOS 14"", ""mac"": ""70:a6:1c:75:10:a1"", ""proto"": ""MQTT""}",normal
user_0001,user,2024-02-20 14:16:00,189.220.76.240,UK-LDN,/api/v1/inventory,password,True,25.75,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""ac:34:2f:c2:31:b7"", ""proto"": ""SSH""}",normal
user_0030,user,2024-02-20 14:18:00,222.77.74.108,BR-SAO,/api/v1/users,token,True,17.68,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""ed:c2:ac:0e:fd:a6"", ""proto"": ""TLS1.2""}",normal
user_0069,user,2024-02-20 14:21:00,74.171.81.52,SG-SGP,/api/v1/inventory,token,True,14.0,[],"{""os"": ""Windows 11"", ""mac"": ""b9:9e:5c:6d:ae:f8"", ""proto"": ""TLS1.2""}",normal
svc_0094,service_account,2024-02-20 14:23:00,199.254.219.151,UK-LDN,/admin/users,token,True,2.15,"[""awk"", ""sed"", ""curl"", ""cat""]","{""os"": ""macOS 14"", ""mac"": ""fd:f0:92:04:37:dc"", ""proto"": ""TLS1.3""}",normal
svc_0080,service_account,2024-02-20 14:25:00,10.211.32.61,US-TX,/api/v1/payments,token,True,4.22,[],"{""os"": ""CentOS 7"", ""mac"": ""11:40:22:78:bb:b9"", ""proto"": ""TLS1.3""}",normal
svc_0080,service_account,2024-02-20 14:30:00,172.29.103.193,US-TX,/api/v1/payments,token,True,5.62,[],"{""os"": ""CentOS 7"", ""mac"": ""11:40:22:78:bb:b9"", ""proto"": ""TLS1.3""}",normal
dev_0099,edge_device,2024-02-20 14:32:00,192.168.211.232,US-NY,/api/v1/payments,certificate,True,3.21,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""1a:f5:57:c2:4b:7c"", ""proto"": ""MQTT""}",normal
user_0048,user,2024-02-20 14:36:00,172.27.200.244,US-NY,/api/v1/inventory,token,True,15.92,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""b4:70:61:80:46:31"", ""proto"": ""TLS1.3""}",normal
user_0012,user,2024-02-20 14:36:00,10.217.50.92,US-NY,/admin/users,password,True,10.78,"[""grep"", ""cat""]","{""os"": ""CentOS 7"", ""mac"": ""3d:7e:14:29:d6:a1"", ""proto"": ""SSH""}",normal
user_0072,user,2024-02-20 14:38:00,103.40.118.63,AU-SYD,/api/v1/orders,password,True,41.29,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:e6:4b:df:2e:71"", ""proto"": ""MQTT""}",normal
user_0014,user,2024-02-20 14:38:00,165.4.153.52,JP-TYO,/api/v1/payments,password,True,17.58,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:90:6b:af:68:87"", ""proto"": ""MQTT""}",normal
dev_0106,edge_device,2024-02-20 14:41:00,160.127.81.243,BR-SAO,/api/v1/reports,certificate,True,3.84,[],"{""os"": ""CentOS 7"", ""mac"": ""f4:66:93:a4:92:1e"", ""proto"": ""MQTT""}",normal
user_0036,user,2024-02-20 14:43:00,201.55.34.207,UK-LDN,/admin/config,password,True,12.43,"[""awk"", ""sed"", ""grep"", ""cat""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""01:d1:e6:f0:95:10"", ""proto"": ""TLS1.2""}",normal
svc_0092,service_account,2024-02-20 14:44:00,154.86.75.43,UK-LDN,/api/v1/orders,token,True,8.2,[],"{""os"": ""Windows 11"", ""mac"": ""94:c4:d6:7f:51:a7"", ""proto"": ""TLS1.3""}",normal
user_0056,user,2024-02-20 14:46:00,10.116.167.148,US-CA,/api/v1/logs,certificate,True,19.92,[],"{""os"": ""macOS 14"", ""mac"": ""c3:96:e8:dc:32:3a"", ""proto"": ""TLS1.2""}",normal
user_0027,user,2024-02-20 14:46:00,201.42.136.241,DE-BER,/api/v1/logs,password,True,11.35,[],"{""os"": ""Windows 11"", ""mac"": ""14:0f:7e:66:0a:4e"", ""proto"": ""TLS1.2""}",normal
user_0019,user,2024-02-20 14:47:00,172.26.151.138,US-NY,/api/v1/users,certificate,True,24.0,[],"{""os"": ""macOS 14"", ""mac"": ""a0:3f:99:9e:d1:a7"", ""proto"": ""MQTT""}",normal
svc_0084,service_account,2024-02-20 14:50:00,176.199.175.47,BR-SAO,/internal/keys,token,True,8.75,"[""awk"", ""grep""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""b9:72:3e:66:47:79"", ""proto"": ""TLS1.3""}",normal
user_0001,user,2024-02-20 14:52:00,148.92.40.223,AU-SYD,/api/v1/payments,password,True,16.37,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""ac:34:2f:c2:31:b7"", ""proto"": ""SSH""}",normal
user_0059,user,2024-02-20 14:58:00,20.68.15.232,DE-BER,/api/v1/users,password,True,5.26,[],"{""os"": ""macOS 14"", ""mac"": ""9e:ad:b3:03:5c:49"", ""proto"": ""MQTT""}",normal
svc_0089,service_account,2024-02-20 15:01:00,181.23.43.233,JP-TYO,/api/v1/export,token,True,4.24,[],"{""os"": ""Windows 11"", ""mac"": ""29:17:87:6b:d5:0f"", ""proto"": ""TLS1.3""}",normal
dev_0095,edge_device,2024-02-20 15:02:00,68.195.200.69,IN-MUM,/api/v1/users,certificate,True,4.33,[],"{""os"": ""CentOS 7"", ""mac"": ""1a:63:b9:93:25:c5"", ""proto"": ""TLS1.3""}",normal
user_0008,user,2024-02-20 15:11:00,204.46.183.92,UK-LDN,/api/v1/orders,certificate,True,6.64,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""03:24:1e:75:22:10"", ""proto"": ""SSH""}",normal
user_0046,user,2024-02-20 15:12:00,218.190.128.109,UK-LDN,/api/v1/payments,certificate,True,14.04,[],"{""os"": ""CentOS 7"", ""mac"": ""7b:fe:49:76:ec:82"", ""proto"": ""MQTT""}",normal
svc_0084,service_account,2024-02-20 15:14:00,207.130.173.248,BR-SAO,/admin/config,token,True,6.95,"[""curl"", ""grep""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""b9:72:3e:66:47:79"", ""proto"": ""TLS1.3""}",normal
user_0042,user,2024-02-20 15:20:00,27.221.23.54,AU-SYD,/admin/config,password,True,21.49,"[""awk"", ""curl"", ""cat""]","{""os"": ""macOS 14"", ""mac"": ""d4:ae:88:01:90:98"", ""proto"": ""MQTT""}",normal
user_0058,user,2024-02-20 15:20:00,123.188.4.17,BR-SAO,/api/v1/reports,certificate,False,16.31,[],"{""os"": ""Windows 11"", ""mac"": ""93:9f:b4:35:6c:4f"", ""proto"": ""MQTT""}",normal
user_0007,user,2024-02-20 15:28:00,172.28.227.2,US-CA,/api/v1/payments,certificate,True,20.27,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""87:d8:6c:66:9f:cc"", ""proto"": ""SSH""}",normal
user_0050,user,2024-02-20 15:29:00,43.78.252.4,SG-SGP,/api/v1/users,token,True,40.39,[],"{""os"": ""macOS 14"", ""mac"": ""c3:be:37:77:f1:0c"", ""proto"": ""SSH""}",normal
user_0049,user,2024-02-20 15:31:00,192.168.213.140,US-CA,/admin/config,certificate,True,29.64,"[""ls"", ""sed"", ""curl""]","{""os"": ""macOS 14"", ""mac"": ""54:83:f6:97:ad:3a"", ""proto"": ""MQTT""}",normal
svc_0085,service_account,2024-02-20 15:39:00,13.46.77.178,BR-SAO,/admin/users,token,True,8.63,"[""ls"", ""sed"", ""curl""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""2c:21:9e:cb:f5:d2"", ""proto"": ""TLS1.3""}",normal
user_0067,user,2024-02-20 15:41:00,171.103.54.53,AU-SYD,/api/v1/users,password,True,17.86,[],"{""os"": ""CentOS 7"", ""mac"": ""e0:51:ba:be:90:c6"", ""proto"": ""MQTT""}",normal
user_0042,user,2024-02-20 15:42:00,146.115.164.65,AU-SYD,/admin/users,password,True,53.2,"[""awk"", ""grep"", ""ls"", ""curl""]","{""os"": ""macOS 14"", ""mac"": ""d4:ae:88:01:90:98"", ""proto"": ""MQTT""}",normal
user_0056,user,2024-02-20 15:43:00,172.24.176.118,US-CA,/api/v1/orders,certificate,True,18.92,[],"{""os"": ""macOS 14"", ""mac"": ""c3:96:e8:dc:32:3a"", ""proto"": ""TLS1.2""}",normal
user_0022,user,2024-02-20 15:45:00,129.31.173.56,SG-SGP,/admin/users,password,True,19.09,"[""curl"", ""grep"", ""ls""]","{""os"": ""Windows 11"", ""mac"": ""d9:70:5a:ed:19:7f"", ""proto"": ""TLS1.3""}",normal
user_0065,user,2024-02-20 15:55:00,192.168.22.107,US-CA,/admin/users,certificate,True,24.98,"[""cat"", ""curl""]","{""os"": ""macOS 14"", ""mac"": ""4d:e1:22:f0:e2:9b"", ""proto"": ""SSH""}",normal
svc_0082,service_account,2024-02-20 16:03:00,137.66.36.7,UK-LDN,/api/v1/users,token,True,2.97,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""ff:c6:3c:86:85:e4"", ""proto"": ""TLS1.3""}",normal
user_0060,user,2024-02-20 16:05:00,10.73.114.207,US-CA,/admin/config,certificate,True,21.16,"[""ls"", ""sed"", ""awk""]","{""os"": ""macOS 14"", ""mac"": ""2b:1a:4f:50:19:29"", ""proto"": ""SSH""}",normal
user_0006,user,2024-02-20 16:10:00,185.141.144.84,BR-SAO,/api/v1/orders,certificate,True,4.62,[],"{""os"": ""Windows 11"", ""mac"": ""a5:fa:09:39:b9:9d"", ""proto"": ""TLS1.2""}",normal
user_0008,user,2024-02-20 16:13:00,197.73.253.101,UK-LDN,/api/v1/inventory,certificate,True,8.82,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""03:24:1e:75:22:10"", ""proto"": ""SSH""}",normal
user_0009,user,2024-02-20 16:18:00,184.181.56.117,UK-LDN,/api/v1/inventory,password,True,7.05,[],"{""os"": ""Windows 11"", ""mac"": ""dc:b5:d8:d2:ef:1b"", ""proto"": ""TLS1.3""}",normal
user_0054,user,2024-02-20 16:22:00,10.149.99.222,US-CA,/admin/users,password,True,38.06,"[""awk"", ""curl"", ""sed""]","{""os"": ""macOS 14"", ""mac"": ""08:59:87:1a:40:d7"", ""proto"": ""TLS1.3""}",normal
user_0017,user,2024-02-20 16:23:00,33.189.191.115,UK-LDN,/api/v1/inventory,password,True,5.33,[],"{""os"": ""CentOS 7"", ""mac"": ""71:66:eb:b3:9c:74"", ""proto"": ""TLS1.2""}",normal
user_0011,user,2024-02-20 16:23:00,10.219.76.52,US-NY,/api/v1/payments,certificate,True,6.49,[],"{""os"": ""CentOS 7"", ""mac"": ""4f:61:97:6f:1d:1f"", ""proto"": ""SSH""}",normal
user_0079,user,2024-02-20 16:36:00,171.73.56.91,IN-MUM,/api/v1/payments,token,True,22.95,[],"{""os"": ""Windows 11"", ""mac"": ""b4:de:8c:1d:26:cf"", ""proto"": ""SSH""}",normal
user_0049,user,2024-02-20 16:38:00,10.58.77.77,US-TX,/api/v1/logs,certificate,True,27.13,[],"{""os"": ""macOS 14"", ""mac"": ""54:83:f6:97:ad:3a"", ""proto"": ""MQTT""}",normal
user_0043,user,2024-02-20 16:40:00,189.61.153.214,JP-TYO,/api/v1/reports,token,True,22.4,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""d2:16:a2:f2:c3:c5"", ""proto"": ""TLS1.2""}",normal
user_0070,user,2024-02-20 16:40:00,205.162.207.106,DE-BER,/admin/users,certificate,True,17.37,"[""awk"", ""grep"", ""cat""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""c0:4e:53:5c:54:e0"", ""proto"": ""TLS1.3""}",normal
user_0023,user,2024-02-20 16:43:00,115.171.190.120,AU-SYD,/api/v1/payments,password,True,15.35,[],"{""os"": ""macOS 14"", ""mac"": ""f8:7a:8c:e1:27:92"", ""proto"": ""TLS1.2""}",normal
user_0059,user,2024-02-20 16:47:00,172.22.83.83,US-CA,/admin/config,password,True,6.13,"[""ls"", ""grep""]","{""os"": ""macOS 14"", ""mac"": ""9e:ad:b3:03:5c:49"", ""proto"": ""MQTT""}",normal
user_0020,user,2024-02-20 16:57:00,22.24.187.182,SG-SGP,/api/v1/inventory,token,True,30.35,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""dc:a4:ee:e2:e2:6d"", ""proto"": ""MQTT""}",normal
user_0021,user,2024-02-20 16:59:00,10.9.122.81,US-CA,/api/v1/logs,password,True,20.45,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""4b:0c:17:7d:f3:25"", ""proto"": ""MQTT""}",normal
user_0048,user,2024-02-20 16:59:00,61.234.204.121,SG-SGP,/api/v1/inventory,token,True,15.06,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""b4:70:61:80:46:31"", ""proto"": ""TLS1.3""}",normal
user_0000,user,2024-02-20 17:02:00,172.18.76.147,US-NY,/api/v1/users,certificate,True,26.28,[],"{""os"": ""Windows 11"", ""mac"": ""d8:10:0f:2f:6f:77"", ""proto"": ""TLS1.3""}",normal
user_0019,user,2024-02-20 17:07:00,158.201.200.25,SG-SGP,/api/v1/users,certificate,True,29.26,[],"{""os"": ""macOS 14"", ""mac"": ""a0:3f:99:9e:d1:a7"", ""proto"": ""MQTT""}",normal
dev_0105,edge_device,2024-02-20 17:11:00,146.73.162.225,BR-SAO,/admin/users,certificate,True,0.62,"[""sed"", ""curl"", ""cat"", ""awk""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""1a:33:d3:a9:f1:33"", ""proto"": ""MQTT""}",normal
user_0054,user,2024-02-20 17:20:00,10.164.230.40,US-CA,/admin/users,password,True,18.49,"[""sed"", ""curl"", ""grep"", ""ls""]","{""os"": ""macOS 14"", ""mac"": ""08:59:87:1a:40:d7"", ""proto"": ""TLS1.3""}",normal
user_0018,user,2024-02-20 17:22:00,10.56.126.70,US-CA,/api/v1/payments,certificate,True,22.89,[],"{""os"": ""macOS 14"", ""mac"": ""13:37:de:b0:a0:df"", ""proto"": ""TLS1.3""}",normal
user_0074,user,2024-02-20 17:31:00,10.33.73.33,US-NY,/api/v1/users,password,True,26.66,[],"{""os"": ""macOS 14"", ""mac"": ""3e:18:7a:d6:ea:20"", ""proto"": ""TLS1.3""}",normal
svc_0087,service_account,2024-02-20 17:33:00,10.16.212.246,US-NY,/api/v1/analytics,token,True,9.24,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""9b:54:52:a5:73:b1"", ""proto"": ""TLS1.3""}",normal
user_0074,user,2024-02-20 17:37:00,172.18.110.96,US-NY,/api/v1/users,password,True,32.16,[],"{""os"": ""macOS 14"", ""mac"": ""3e:18:7a:d6:ea:20"", ""proto"": ""TLS1.3""}",normal
user_0051,user,2024-02-20 17:38:00,207.148.59.16,AU-SYD,/api/v1/users,password,True,14.09,[],"{""os"": ""macOS 14"", ""mac"": ""fc:3b:31:78:45:c6"", ""proto"": ""MQTT""}",normal
user_0072,user,2024-02-20 17:42:00,188.232.151.8,AU-SYD,/api/v1/payments,password,True,30.76,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""8b:e6:4b:df:2e:71"", ""proto"": ""MQTT""}",normal
user_0004,user,2024-02-20 17:44:00,142.14.150.205,UK-LDN,/admin/config,certificate,False,24.94,"[""curl"", ""grep""]","{""os"": ""macOS 14"", ""mac"": ""db:cc:b9:70:46:fc"", ""proto"": ""TLS1.3""}",normal
user_0067,user,2024-02-20 17:48:00,48.65.83.72,AU-SYD,/api/v1/payments,password,True,27.56,[],"{""os"": ""CentOS 7"", ""mac"": ""e0:51:ba:be:90:c6"", ""proto"": ""MQTT""}",normal
user_0039,user,2024-02-20 17:58:00,172.23.181.165,US-TX,/api/v1/payments,token,True,27.84,[],"{""os"": ""macOS 14"", ""mac"": ""a4:35:52:a8:d2:fd"", ""proto"": ""SSH""}",normal
user_0046,user,2024-02-20 18:10:00,133.148.96.85,UK-LDN,/api/v1/users,certificate,True,11.87,[],"{""os"": ""CentOS 7"", ""mac"": ""7b:fe:49:76:ec:82"", ""proto"": ""MQTT""}",normal
dev_0108,edge_device,2024-02-20 18:11:00,23.213.228.8,JP-TYO,/api/v1/payments,certificate,True,1.86,[],"{""os"": ""macOS 14"", ""mac"": ""e8:fc:44:ef:8b:62"", ""proto"": ""MQTT""}",normal
user_0060,user,2024-02-20 18:24:00,172.21.142.209,US-CA,/api/v1/logs,certificate,False,25.3,[],"{""os"": ""macOS 14"", ""mac"": ""2b:1a:4f:50:19:29"", ""proto"": ""SSH""}",normal
dev_0107,edge_device,2024-02-20 18:39:00,81.240.42.197,UK-LDN,/api/v1/orders,certificate,True,0.5,[],"{""os"": ""CentOS 7"", ""mac"": ""5a:12:cb:fd:5f:94"", ""proto"": ""MQTT""}",normal
dev_0104,edge_device,2024-02-20 18:49:00,180.233.155.252,AU-SYD,/api/v1/reports,certificate,True,0.77,[],"{""os"": ""Ubuntu 22.04"", ""mac"": ""67:8a:8b:46:37:7a"", ""proto"": ""MQTT""}",normal
user_0060,user,2024-02-20 18:53:00,10.90.239.50,US-CA,/api/v1/payments,certificate,True,26.06,[],"{""os"": ""macOS 14"", ""mac"": ""2b:1a:4f:50:19:29"", ""proto"": ""SSH""}",normal
dev_0105,edge_device,2024-02-20 18:54:00,164.185.16.3,BR-SAO,/admin/users,certificate,True,0.57,"[""ls"", ""cat"", ""curl"", ""grep""]","{""os"": ""Ubuntu 22.04"", ""mac"": ""1a:33:d3:a9:f1:33"", ""proto"": ""MQTT""}",normal
svc_0080,service_account,2024-02-20 18:56:00,10.100.75.245,US-TX,/api/v1/payments,token,True,3.95,[],"{""os"": ""CentOS 7"", ""mac"": ""11:40:22:78:bb:b9"", ""proto"": ""TLS1.3""}",normal
user_0004,user,2024-02-20 19:14:00,141.36.17.143,UK-LDN,/api/v1/orders,certificate,False,25.54,[],"{""os"": ""macOS 14"", ""mac"": ""db:cc:b9:70:46:fc"", ""proto"": ""TLS1.3""}",normal
svc_0093,service_account,2024-02-20 19:21:00,132.138.242.180,UK-LDN,/api/v1/logs,token,True,6.21,[],"{""os"": ""CentOS 7"", ""mac"": ""ff:9d:fe:0b:2e:c9"", ""proto"": ""TLS1.3""}",normal
svc_0091,service_account,2024-02-20 19:38:00,149.81.28.227,IN-MUM,/api/v1/payments,token,True,4.46,[],"{""os"": ""macOS 14"", ""mac"": ""cc:42:bd:36:a3:7b"", ""proto"": ""TLS1.3""}",normal
